sequence_id,scene_id,scene_name,zone_id,window_id,start_frame,end_frame,zone_presence_ratio,unique_person_count,avg_person_count_per_frame,max_person_count_per_frame,avg_bbox_area_ratio,max_bbox_area_ratio,avg_detection_confidence,valid_motion_rows,avg_movement_distance_norm,avg_speed_norm_s,max_speed_norm_s,speed_std_norm_s,avg_acceleration_norm_s2,acceleration_std_norm_s2,avg_direction_change_deg,direction_consistency,movement_activity_ratio,frames_until_transition,seconds_until_transition,future_forecast_label,future_abnormal_within_6sec,training_split
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_B,8,6736,6795,1.0,9,4.883333333333334,6,0.0105197518771331,0.01663548,0.3445653788395904,283,0.0018467462798634,0.0554023829010238,0.41822444,0.0470813970018787,0.0100028463822525,1.544157345201744,44.15561706484642,0.3305744567231166,0.9658703071672357,89,2.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_C,8,6736,6795,1.0,4,1.7166666666666666,3,0.0106579825242718,0.01286304,0.3456126699029127,97,0.0020970922330097,0.0629127665048543,0.29376924,0.0441204945047778,-0.0022811427184465,1.4794483353409935,29.134054368932045,0.1489958793587716,0.941747572815534,89,2.966666666666667,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_A,9,6796,6823,0.4666666666666667,3,1.6071428571428572,3,0.010594404,0.01268092,0.3056599111111111,41,0.0017502086666666,0.0525062617777777,0.1504618,0.0414935793262754,0.1580403408888888,1.1991840299933794,39.49154,0.3078667826015123,0.9111111111111112,61,2.033333333333333,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_B,9,6796,6842,0.75,12,5.177777777777778,8,0.0120239784549356,0.03267592,0.3148234463519312,223,0.002189026609442,0.0656707981115879,0.38003472,0.0571285250779599,0.0108592432618025,1.4968102729207076,42.46326824034335,0.2461712022043866,0.9570815450643776,42,1.4,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_10,SCENE_03,Outdoor_Plaza,ZONE_C,9,6796,6839,0.7333333333333333,4,1.181818181818182,2,0.0119000423076923,0.01479577,0.3351608846153846,49,0.00241004,0.0723011857692307,0.23332852,0.0544333548194922,-0.1582808171153846,1.2662826077284308,30.551188461538462,0.6795583710653692,0.9423076923076924,45,1.5,ABNORMAL_WITHIN_6SEC,1,TRAIN
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_A,0,6933,6992,1.0,4,2.9833333333333334,3,0.010691721396648,0.01819512,0.4133900111731844,175,0.0015842640782122,0.0475279286033519,0.47417897,0.0452511456040929,-0.0085066055865921,1.3921640950306602,34.67626592178771,0.3576943056551374,0.9776536312849162,709,23.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,0,6933,6992,1.0,9,5.016666666666667,7,0.0111202797342192,0.01634096,0.4413801661129568,295,0.0015881051495016,0.0476431510963455,0.19219972,0.0316309279751897,0.0033873409966777,0.948446081529938,38.18180664451828,0.1035304757911186,0.9800664451827242,709,23.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,0,6933,6992,1.0,7,3.0,4,0.0119821327777777,0.02558412,0.4466112555555556,172,0.0021813526666666,0.0654405775555555,0.57230076,0.0553883552142852,0.0828046557777777,1.4286762399698476,29.383167222222223,0.6018035306009655,0.9555555555555556,709,23.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_A,1,6993,7052,1.0,5,2.1166666666666667,3,0.0108682717322834,0.01531282,0.5156700393700788,124,0.00183001,0.0549002943307086,0.15312572,0.0333581513940961,-0.0123887459055117,0.8645363350947517,26.10392440944882,0.4607075678151368,0.9763779527559056,649,21.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,1,6993,7052,1.0,14,7.066666666666666,9,0.0112524057783018,0.02454913,0.4094102099056604,413,0.001799839481132,0.0539951935377358,0.45492265,0.0436435889631583,0.0153814583254716,1.253081578328383,33.42942405660377,0.1003101046708725,0.9740566037735848,649,21.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,1,6993,7052,1.0,4,2.5,4,0.0104967133333333,0.01492077,0.40863916,146,0.0023159348,0.0694780497333333,0.17938535,0.0363890262212139,0.0073790238,0.980004378084956,25.717228,0.5571417796957489,0.9733333333333334,649,21.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_A,2,7053,7112,1.0,7,2.75,4,0.0145575998787878,0.02053147,0.5455473090909091,157,0.0025137939999999,0.0754138188484848,0.37798381,0.0653166748924437,-0.0201654196363636,1.295831205575067,26.632603030303024,0.6085665964731594,0.9515151515151516,589,19.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,2,7053,7112,1.0,16,6.983333333333333,10,0.011118050143198,0.01827925,0.3966562505966587,410,0.0021398320047732,0.0641949576133651,0.45332715,0.0529040267264116,0.0389677861336515,1.6753550993269997,32.6505107398568,0.1491219230450783,0.9785202863961814,589,19.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,2,7053,7112,0.85,6,1.7450980392156863,3,0.012091557977528,0.01632607,0.5119564606741572,86,0.0017848431460674,0.0535452743820224,0.22754129,0.0455233783172962,0.034365081235955,1.5026911897373407,36.58114382022472,0.2348400468701729,0.9662921348314608,589,19.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_A,3,7113,7172,1.0,6,3.8666666666666663,5,0.0121802306465517,0.01945805,0.4270775689655172,232,0.0019097106465517,0.0572913110344827,0.1882716,0.0321105242393067,-0.0095865905172413,1.0870663298444732,37.74182629310344,0.2182296685128397,1.0,529,17.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,3,7113,7172,1.0,15,6.266666666666667,9,0.0121128587234042,0.02354689,0.406219954787234,364,0.0026359232446808,0.0790776971542553,0.43411416,0.0656849484026917,0.0085669848404255,1.702447673332798,33.78323058510638,0.0548269240663546,0.9680851063829788,529,17.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,3,7113,7172,1.0,4,1.4666666666666666,3,0.0119862329545454,0.02000884,0.5319521590909091,87,0.0012630935227272,0.0378927835227272,0.18473035,0.0309134222627907,-0.0965039119318182,1.1802160459099484,33.192940909090915,0.2942621937953423,0.9886363636363636,529,17.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_A,4,7173,7232,0.9833333333333332,8,3.016949152542373,5,0.0104733285393258,0.02554968,0.3623257921348314,168,0.0017963340449438,0.0538900211797752,0.66341087,0.0592166833561851,0.1580231824719101,1.637482432492838,41.10221179775281,0.1712206325120791,0.9438202247191012,469,15.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,4,7173,7232,1.0,14,6.516666666666667,9,0.011473170690537,0.03396113,0.4072721815856778,380,0.0018574798721227,0.0557244014833759,0.65772874,0.0601574916992553,-0.0225450467263426,1.620337402467922,41.845322762148335,0.0777114185980648,0.9718670076726342,469,15.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,4,7173,7232,1.0,5,2.25,4,0.0115708668888888,0.02030045,0.4368796370370371,135,0.0018718463703703,0.0561553898518518,0.23857561,0.0539618904881045,-0.0463449724444444,1.025460689880389,37.38533629629631,0.4750908444530368,1.0,469,15.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_A,5,7233,7292,1.0,8,2.95,5,0.0114999212429378,0.02029889,0.3850159096045198,168,0.0020043030508474,0.0601290899999999,0.27430518,0.0440570867138588,-0.0072855478531073,1.4798082443120597,41.45844915254238,0.3592510779473509,0.9491525423728814,409,13.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,5,7233,7292,1.0,10,4.7,7,0.0118890357092198,0.02827655,0.4662759184397164,275,0.0018026231914893,0.0540786961702127,0.61586377,0.0518637272697379,0.0209437593971631,1.7408854419282735,41.407073758865245,0.2201688711517872,0.975177304964539,409,13.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,5,7233,7292,1.0,6,2.8833333333333333,4,0.0129660645086705,0.02170075,0.4433441791907515,162,0.001643710751445,0.0493113222543352,0.40297892,0.052173852984564,0.040794412485549,1.6030622641303425,35.91187976878612,0.3839659137637207,0.9364161849710982,409,13.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_A,6,7293,7352,1.0,4,2.083333333333333,3,0.01358903976,0.01685538,0.394189312,121,0.00159959792,0.0479879463999999,0.15826227,0.0325101937782777,0.0100109779999999,0.8765899442069295,41.58737919999999,0.1406461319049798,0.968,349,11.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,6,7293,7352,1.0,7,5.283333333333333,6,0.0113551623028391,0.01913901,0.4750384858044164,315,0.0014991021135646,0.0449730638485804,0.38038694,0.0385001706620662,-0.0052359241955835,1.2980959442304,37.96047413249211,0.1931619008366749,0.9936908517350158,349,11.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,6,7293,7352,1.0,4,2.2333333333333334,3,0.0111491385820895,0.01710267,0.3701377835820896,131,0.0012720367164179,0.0381611004477611,0.1485278,0.0244470596952346,-0.0228856185820895,0.8528138003585279,33.555305970149256,0.4296742736338494,0.9776119402985076,349,11.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_A,7,7353,7412,1.0,4,2.466666666666667,3,0.0113711580405405,0.01791802,0.4485274324324324,145,0.0018041991216216,0.0541259722972973,0.18100443,0.035022373465308,0.0192885020945945,0.9201091141156992,26.021191216216216,0.5359034924810356,0.9797297297297296,289,9.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,7,7353,7412,1.0,13,6.366666666666666,9,0.01104381013089,0.02341898,0.3896912958115183,367,0.0020543848952879,0.0616315488481675,0.6439858,0.0679766958910908,0.0858584454712041,1.896734379724287,42.07050235602095,0.1478764975425251,0.9607329842931938,289,9.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,7,7353,7412,1.0,4,2.466666666666667,3,0.0111065312837837,0.0155592,0.4047101554054054,147,0.0013177161486486,0.0395314866891891,0.10656948,0.023552564942039,0.0037610441216216,0.64670846838026,32.73980945945946,0.0222706302205574,0.9932432432432432,289,9.633333333333333,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_A,8,7413,7472,1.0,3,1.3333333333333333,2,0.01048671,0.01480315,0.5229690375,80,0.0015122741249999,0.0453682101249999,0.27395885,0.0402034319928711,0.0139310262499999,1.22397762096813,25.2597075,0.5370247647215087,1.0,229,7.633333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,8,7413,7472,1.0,13,7.083333333333333,9,0.0109128021411764,0.02270342,0.3935550470588235,411,0.0022044551529411,0.0661336483529411,0.54432359,0.0623908334198714,0.0014473291529411,1.888341266987848,37.59059223529412,0.1404352821682011,0.9670588235294116,229,7.633333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,8,7413,7472,1.0,3,3.0,3,0.0115741628888888,0.01376508,0.4442667166666666,180,0.0014235988333333,0.0427079738333333,0.14149324,0.0254999271311892,-0.0193678932777777,0.7039497620789302,32.987342777777776,0.1982097136864498,1.0,229,7.633333333333334,NO_TRANSITION_WITHIN_6SEC,0,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_A,9,7473,7532,1.0,5,2.533333333333333,3,0.0116147514473684,0.01745185,0.5378517631578947,147,0.0017284008552631,0.0518520289473684,0.31746462,0.0404987042759952,0.032822811118421,1.3191727781591902,36.18725526315789,0.3223187449491058,0.9671052631578948,169,5.633333333333334,ABNORMAL_WITHIN_6SEC,1,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,9,7473,7532,1.0,9,5.1,8,0.0111838617973856,0.02756645,0.4600945686274511,298,0.0018452856535947,0.0553585661764705,0.57323845,0.0604028707836043,0.051006927745098,1.617055148062772,35.599411764705884,0.068366263646558,0.9738562091503268,169,5.633333333333334,ABNORMAL_WITHIN_6SEC,1,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,9,7473,7532,1.0,8,3.6,5,0.0116697773611111,0.01828378,0.39833425,211,0.0017336932407407,0.0520108036574074,0.22409458,0.0335002518570474,0.0264513051851851,1.028982772791751,33.77781805555556,0.2890997443527966,0.976851851851852,169,5.633333333333334,ABNORMAL_WITHIN_6SEC,1,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_A,10,7533,7592,1.0,4,2.283333333333333,3,0.0127286162773722,0.0179652,0.6450409635036496,136,0.0014531916788321,0.04359575729927,0.18373065,0.0334689617690243,-0.0065695077372262,0.6936649163237298,29.34892189781022,0.6953654859590912,0.9927007299270072,109,3.6333333333333333,ABNORMAL_WITHIN_6SEC,1,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,10,7533,7592,1.0,11,6.166666666666667,9,0.010606328,0.02465621,0.435733354054054,356,0.0014679485675675,0.0440384594594594,0.20851508,0.0318042180979581,-0.0239754757027027,0.9928397770198096,32.69011594594595,0.082609175713839,0.9621621621621622,109,3.6333333333333333,ABNORMAL_WITHIN_6SEC,1,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,10,7533,7592,1.0,6,4.016666666666667,5,0.0126488637759336,0.01808775,0.4719050829875518,240,0.001377276846473,0.0413183093360995,0.15597872,0.0294226801022449,-0.020130643692946,0.8136034373963504,34.56454481327801,0.3322481940793163,0.995850622406639,109,3.6333333333333333,ABNORMAL_WITHIN_6SEC,1,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_A,11,7593,7652,1.0,4,1.7,2,0.0116071471568627,0.01812839,0.4565111372549019,100,0.0017026814705882,0.0510804516666666,0.11758425,0.0246426872325548,0.0095720507843137,0.8223732783189808,32.82100098039215,0.205962462305038,0.9803921568627452,49,1.6333333333333333,ABNORMAL_WITHIN_6SEC,1,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_B,11,7593,7652,1.0,11,6.216666666666667,7,0.0113620522520107,0.01941798,0.4719274235924933,370,0.0019406194906166,0.0582185917426273,0.38445065,0.0486153562550709,0.0581874093297587,1.5707546586663086,40.02766407506702,0.2258131917131886,0.9919571045576407,49,1.6333333333333333,ABNORMAL_WITHIN_6SEC,1,TEST
SEQ_11,SCENE_03,Outdoor_Plaza,ZONE_C,11,7593,7652,1.0,7,4.066666666666666,6,0.0127785891393442,0.02595696,0.4461539590163934,240,0.0018634412295081,0.0559032381557377,0.36082555,0.0399602348905026,0.0360595704508196,1.190218075221953,34.18749426229508,0.6359011474225571,0.9836065573770492,49,1.6333333333333333,ABNORMAL_WITHIN_6SEC,1,TEST
